video,frame_idx,frame_time_sec,model,strategy,det_id,label,class_id,score,x1,y1,x2,y2,cx,cy,w,h,mask_area,mask_json
05080385_2_주간_크고빠른새.MP4,215,7.167,mdv5a,sahi,0,animal,0,0.2169,658.0,549.0,794.0,635.0,726.0,592.0,136.0,86.0,,
05080385_2_주간_크고빠른새.MP4,215,7.167,mdv5a,sahi,1,animal,0,0.2143,1548.0,703.0,1655.0,749.0,1601.5,726.0,107.0,46.0,,
05080385_2_주간_크고빠른새.MP4,220,7.333,mdv5a,sahi,0,animal,0,0.2264,1547.0,703.0,1655.0,749.0,1601.0,726.0,108.0,46.0,,
05080385_2_주간_크고빠른새.MP4,220,7.333,mdv5a,sahi,1,animal,0,0.2225,659.0,548.0,794.0,636.0,726.5,592.0,135.0,88.0,,
05080385_2_주간_크고빠른새.MP4,225,7.5,mdv5a,sahi,0,animal,0,0.3126,657.0,546.0,794.0,635.0,725.5,590.5,137.0,89.0,,
05080385_2_주간_크고빠른새.MP4,230,7.667,mdv5a,sahi,0,animal,0,0.2447,1543.0,706.0,1657.0,753.0,1600.0,729.5,114.0,47.0,,
05080385_2_주간_크고빠른새.MP4,235,7.833,mdv5a,sahi,0,animal,0,0.3609,1547.0,707.0,1657.0,749.0,1602.0,728.0,110.0,42.0,,
05080385_2_주간_크고빠른새.MP4,235,7.833,mdv5a,sahi,1,animal,0,0.2185,656.0,545.0,794.0,635.0,725.0,590.0,138.0,90.0,,
05080385_2_주간_크고빠른새.MP4,240,8.0,mdv5a,sahi,0,animal,0,0.3081,662.0,548.0,793.0,633.0,727.5,590.5,131.0,85.0,,
05080385_2_주간_크고빠른새.MP4,245,8.167,mdv5a,sahi,0,animal,0,0.33,661.0,550.0,794.0,635.0,727.5,592.5,133.0,85.0,,
05080385_2_주간_크고빠른새.MP4,255,8.5,mdv5a,sahi,0,animal,0,0.226,546.0,363.0,640.0,495.0,593.0,429.0,94.0,132.0,,
05080385_2_주간_크고빠른새.MP4,260,8.667,mdv5a,sahi,0,animal,0,0.2173,661.0,548.0,795.0,635.0,728.0,591.5,134.0,87.0,,
05080385_2_주간_크고빠른새.MP4,265,8.833,mdv5a,sahi,0,animal,0,0.247,1547.0,706.0,1658.0,749.0,1602.5,727.5,111.0,43.0,,
05080385_2_주간_크고빠른새.MP4,265,8.833,mdv5a,sahi,1,animal,0,0.233,372.0,440.0,400.0,463.0,386.0,451.5,28.0,23.0,,
05080385_2_주간_크고빠른새.MP4,270,9.0,mdv5a,sahi,0,animal,0,0.466,1273.0,583.0,1369.0,668.0,1321.0,625.5,96.0,85.0,,
05080385_2_주간_크고빠른새.MP4,275,9.167,mdv5a,sahi,0,animal,0,0.2666,410.0,640.0,502.0,680.0,456.0,660.0,92.0,40.0,,
05080385_2_주간_크고빠른새.MP4,275,9.167,mdv5a,sahi,1,animal,0,0.2274,1547.0,704.0,1658.0,749.0,1602.5,726.5,111.0,45.0,,
05080385_2_주간_크고빠른새.MP4,290,9.667,mdv5a,sahi,0,animal,0,0.2615,517.0,545.0,794.0,766.0,655.5,655.5,277.0,221.0,,
05080385_2_주간_크고빠른새.MP4,295,9.833,mdv5a,sahi,0,animal,0,0.3641,516.0,545.0,791.0,764.0,653.5,654.5,275.0,219.0,,
05080385_2_주간_크고빠른새.MP4,295,9.833,mdv5a,sahi,1,animal,0,0.2292,518.0,599.0,640.0,765.0,579.0,682.0,122.0,166.0,,
